subject,allstrengthtotal,PreCG.L,PreCG.R,SFGdor.L,SFGdor.R,ORBsup.L,ORBsup.R,MFG.L,MFG.R,ORBmid.L,ORBmid.R,IFGoperc.L,IFGoperc.R,IFGtriang.L,IFGtriang.R,ORBinf.L,ORBinf.R,ROL.L,ROL.R,SMA.L,SMA.R,OLF.L,OLF.R,SFGmed.L,SFGmed.R,ORBsupmed.L,ORBsupmed.R,REC.L,REC.R,INS.L,INS.R,ACG.L,ACG.R,DCG.L,DCG.R,PCG.L,PCG.R,PHG.L,PHG.R,CAL.L,CAL.R,CUN.L,CUN.R,LING.L,LING.R,SOG.L,SOG.R,MOG.L,MOG.R,IOG.L,IOG.R,FFG.L,FFG.R,PoCG.L,PoCG.R,SPG.L,SPG.R,IPL.L,IPL.R,SMG.L,SMG.R,ANG.L,ANG.R,PCUN.L,PCUN.R,PCL.L,PCL.R,HES.L,HES.R,STG.L,STG.R,TPOsup.L,TPOsup.R,MTG.L,MTG.R,TPOmid.L,TPOmid.R,ITG.L,ITG.R
neo-0308-1-4year,1.0,0.0191862361557,0.0226678734904,0.022060051181,0.0247879423889,0.0126423809216,0.0124833118439,0.0162063651639,0.0206750319887,0.00684804504258,0.00646761053257,0.00991568729911,0.00953383760328,0.0103330935387,0.0112560561265,0.00854844089949,0.00986988474745,0.0108103085992,0.0105014129848,0.0127834533443,0.0109198993993,0.00381739330124,0.00229091814582,0.0155375474065,0.0120160469172,0.00781329569958,0.00848835812101,0.00842599288576,0.00893765300562,0.0141715048541,0.0148246428536,0.00803400833042,0.0119264002182,0.0132564901627,0.0154026053684,0.00600058825392,0.00512687695046,0.0117595898862,0.00891539513838,0.01491438035,0.0135027935486,0.0196446154687,0.0185457753406,0.00972855245658,0.00971238270622,0.0126800727679,0.0136164827519,0.0212226588057,0.0152260280625,0.010094534538,0.00875734048587,0.0138410840128,0.0112646771755,0.0220951005121,0.0231146620558,0.015150597406,0.0159344569337,0.0113762874332,0.00934519051573,0.012303198139,0.0144621830821,0.00940403500661,0.00979494251788,0.0208696028186,0.0202999748717,0.011877627968,0.010595969001,0.00543964397482,0.00569382794195,0.0202636825566,0.0224022631501,0.00931210741626,0.00904009116852,0.0243379837446,0.0219716928646,0.00493771012652,0.00588675502732,0.0123846542936,0.0137121502526
neo-0316-1-4year,1.0,0.0211445563093,0.0226444314925,0.0272896529593,0.0283381264999,0.0135471624436,0.0115875322836,0.0176758766812,0.0207030351631,0.005485514533,0.00780736491745,0.00887014853246,0.0093380322134,0.00963935503119,0.0102306883549,0.0084602808507,0.0107887166167,0.00950550937381,0.0100070601108,0.0121131232992,0.0135347350611,0.00357183983168,0.00183793715766,0.0165929038217,0.0112419056046,0.00852693460797,0.00806940169235,0.00885963293061,0.00706276592902,0.0144881787182,0.0171718889491,0.0100993459506,0.0113156667257,0.01309470714,0.0133883004167,0.00527501988284,0.00488478391022,0.00811860540062,0.00887717186206,0.0128495402541,0.0128611547662,0.0185962140498,0.0188281115939,0.00931158887651,0.00905533107691,0.0134117379107,0.0129268970744,0.0200473040802,0.0178975850645,0.00893864781261,0.0102091076961,0.0132551351141,0.0115095193492,0.0221312921001,0.0212219502987,0.0164622934855,0.0181908777569,0.0127998565806,0.00810069154683,0.0110958911318,0.0148900615239,0.00918358198807,0.0108332628846,0.0204416383418,0.019846782041,0.0118723294298,0.0107391379861,0.00489450280211,0.00507357993027,0.0175598947802,0.020737896476,0.00897864168301,0.0084935083426,0.0269646728655,0.0219520856884,0.006841356514,0.00632436123932,0.010719470724,0.0127646138811
neo-0318-1-4year,1.0,0.0192608292675,0.0216714647299,0.0237779007784,0.0256543552948,0.0134016571206,0.0114608306607,0.0159687673646,0.0195191396913,0.0055714224968,0.00700995255961,0.00921584195969,0.00936746165292,0.0111329311745,0.0103178953211,0.00961712859693,0.00914948046432,0.0105492635595,0.0113898710539,0.0118520596363,0.0122417968521,0.00393314207022,0.00222433033194,0.0155583701636,0.0103579724278,0.00774800358326,0.0102505592524,0.00915084454377,0.00959107370976,0.0145385316806,0.0159968554413,0.00779298264844,0.00943962856698,0.0118664551999,0.0152630033257,0.00584554589837,0.00452567620158,0.0103199850779,0.00909629429555,0.0137144337497,0.0145149011053,0.0165706464099,0.0173071814306,0.0100057134565,0.00999319107784,0.0134973544051,0.0120861059312,0.0205975236883,0.0163186456618,0.00934092998444,0.00936082227097,0.0133881585524,0.0114119662318,0.0234591296342,0.0226808770559,0.0144345868873,0.0168555773936,0.0135085660391,0.00832420270162,0.0109572251353,0.0110260077101,0.00962495427546,0.00957091959755,0.021754757619,0.0222119505029,0.0138302447412,0.00988202345153,0.0056494675589,0.00620658734329,0.020474693506,0.0217603335362,0.00979495186844,0.01029381544,0.0275829131206,0.021938827534,0.00649713788172,0.00555972115178,0.0136923434204,0.0126913062837
neo-0318-2-4year,1.0,0.0222552808051,0.0204510417592,0.0258509853061,0.025077939512,0.0120251963473,0.0127574262608,0.0175942043296,0.0206078742041,0.00576859619034,0.00686254013283,0.00962787266731,0.00869069815331,0.01052577946,0.0103486097554,0.00779257506115,0.010294023944,0.00950333186002,0.0112738554387,0.0160462495004,0.0128139723927,0.0032998902786,0.00174754814671,0.0160395101538,0.0121185270144,0.00824797401142,0.00963181374587,0.00916381322247,0.00855951337565,0.0137125502247,0.0142384525836,0.00798069258464,0.0132467927438,0.0127862911698,0.0145033819666,0.00517159261859,0.00445858951394,0.00995470627761,0.00795846994291,0.0157555464175,0.0142463858351,0.0175770757959,0.0184464889653,0.0113771035217,0.0106435451547,0.0134142170502,0.013051586729,0.020043514821,0.0157772155369,0.00872862890545,0.0100129385234,0.0129178710772,0.012429228431,0.0224406835148,0.0212342876913,0.0143786282661,0.0170428620871,0.0127629001703,0.0092946744025,0.0107277878377,0.0142452413214,0.00792065159838,0.0102533971126,0.0212982390995,0.0218446337045,0.0130990619082,0.00900288471281,0.00601769483638,0.00505434127379,0.0192036120527,0.0219115179291,0.00855234994592,0.00913380720608,0.0254020106204,0.0222139437621,0.00469364572581,0.00611692860555,0.00986681545709,0.0128778897379
neo-0319-1-4year,1.0,0.0200619056623,0.0246387572759,0.0254312911962,0.0295308697685,0.0122882852775,0.0125037064339,0.0165886090472,0.0231161903477,0.00598086835484,0.00762329936188,0.00948013575832,0.00961441516003,0.00874880849547,0.0112603058446,0.0093430536251,0.00950172036122,0.0100383559697,0.00939313325998,0.0120200870803,0.0127866662787,0.00332235434973,0.00250508855541,0.0168553166197,0.0117340335197,0.00818446690428,0.00877161059066,0.00901239914491,0.00990137202133,0.015341495285,0.0154207197571,0.00907930766505,0.00976706048638,0.0141739719566,0.0139183521327,0.00555293945463,0.00514619527717,0.0102710540914,0.011435364097,0.0143669480536,0.0130746049886,0.0187896012349,0.0187180441079,0.010072440398,0.00894595298621,0.0127312061134,0.0123258811535,0.0196290103932,0.0152749545118,0.0091262257474,0.0098405420367,0.0116587542938,0.0129817221097,0.0236190075195,0.0221664231902,0.0151830427704,0.0141551972259,0.0146753699108,0.00741891239872,0.0100724207611,0.0103465868127,0.00749621244756,0.0105780245978,0.0225402754391,0.0197813272466,0.0106254925153,0.00872188799163,0.00559742790795,0.00537130995718,0.0183885999792,0.0215966010986,0.00778537936083,0.00983741797293,0.0240134589523,0.0224241245332,0.00626610787365,0.00705540883425,0.0111484018802,0.0152561262257
neo-0321-1-4year,1.0,0.0167460712987,0.023187240087,0.0261070198292,0.0257857368332,0.0140702525954,0.0120405631945,0.0176462186265,0.0193117951676,0.00735298112548,0.00744005728175,0.00896001707597,0.00880438953056,0.00923115370354,0.0105355323543,0.0101888887828,0.00913176932865,0.010077461342,0.0109522669115,0.0122989297245,0.01268889412,0.00424073813648,0.00253121295816,0.0173087253901,0.0119098275031,0.00940968702344,0.00936901088411,0.00917073822653,0.00786045094658,0.0138342769304,0.0154372192648,0.00778864758751,0.0114132528931,0.0123371664587,0.0140033981837,0.00452089337817,0.00494796889178,0.00898848250445,0.00847050579262,0.0156218647828,0.0156226037891,0.0195535597154,0.0198069088715,0.0105180391168,0.00964715780771,0.013394508299,0.0123010372611,0.018886332809,0.016154007493,0.0114363451299,0.00989586764638,0.0133440369047,0.0121699046958,0.0211701702454,0.0214964603513,0.016399241265,0.0156250654329,0.0136291051698,0.00746167492716,0.0113386628644,0.0112486631855,0.00903677109309,0.0099146592769,0.0253485153787,0.023845176384,0.0115576790187,0.010124571284,0.00546418019963,0.00467585034378,0.0169646016248,0.0201157194252,0.00810277830246,0.0104068289302,0.021955980295,0.0234652689749,0.00480747044789,0.00661015318862,0.0110962037875,0.0136869324141
neo-0339-2-1-4year,1.0,0.0176873452702,0.0201959855073,0.0271711118645,0.0282011635917,0.0149891470759,0.0134513933661,0.016666729239,0.0217993937143,0.00728172201214,0.0079362608889,0.0094408856623,0.00935982531575,0.00940873828576,0.0113822564662,0.00892056264128,0.0106885824002,0.00870767243752,0.0107044025331,0.0176823068252,0.0170254524297,0.00369376295994,0.00191150972277,0.0173307691344,0.0143023267391,0.00882847478708,0.00929114190686,0.00910509762468,0.00884146197653,0.0119175848051,0.0158226049006,0.00894261593756,0.0149678243628,0.0132793281474,0.0147551180941,0.00492183365652,0.00488309384165,0.00829068309378,0.00657593058034,0.0141376739309,0.0146859430457,0.0189512557964,0.0193721816939,0.0099068997123,0.00958652440009,0.0137848040003,0.0118104503765,0.018605414935,0.0153825325682,0.00896382863349,0.00855481553845,0.0116891924869,0.0126150355561,0.0213303060582,0.0193153027893,0.0133613786489,0.0171412128962,0.01432416172,0.00881424646584,0.0110338920847,0.012574205414,0.0102636597832,0.00993324539932,0.0204040297961,0.0216317154324,0.0106350452687,0.0115893449804,0.00620489921274,0.00428186002874,0.0187224079382,0.0206208118592,0.00879692047214,0.00934094532877,0.0223564109175,0.0207142749287,0.00461607000682,0.00545577302798,0.0101878200977,0.011941406972
neo-0340-1-4year,1.0,0.0196100739316,0.0206309782351,0.0265535684634,0.0274996231515,0.0139318943253,0.0135233869821,0.0162275477678,0.0206988119992,0.00569483596874,0.00772944322995,0.0101328412166,0.00949310722693,0.00989239532208,0.0101693992278,0.00892145143792,0.00992551735168,0.00996006612839,0.0102582684104,0.0132793317467,0.0125320439081,0.00342507547267,0.00243111293944,0.016691772793,0.0106608312629,0.00807029363558,0.00774843127508,0.0103993430154,0.0092657516938,0.0133575809381,0.0152466045187,0.00865709929462,0.0118855038319,0.0127900337647,0.0136381560455,0.00557454887851,0.00528753693992,0.00886812091365,0.00944559637468,0.014429723319,0.0139122527156,0.0178699711984,0.0181855960909,0.0108809005043,0.0102823376169,0.0131769977466,0.0142806811201,0.0191940549296,0.0176657868705,0.0102975048228,0.00961966819056,0.0132290679487,0.0125368095555,0.0228360393034,0.0227473088082,0.0146503715804,0.0153297147051,0.0150078644797,0.00840500538808,0.010221379283,0.0126540039156,0.00855884617258,0.00933893879333,0.0219915887727,0.0211943509163,0.0111223848211,0.0115396208055,0.00663041628743,0.00567521342854,0.0189670357135,0.0211555704389,0.00859203407872,0.00861673257949,0.0254949030352,0.0218763499056,0.00469725542673,0.00469334270713,0.00959164465824,0.0127427517467
neo-0343-1-4year,1.0,0.017880454557,0.020013963282,0.0253291157372,0.0275443584392,0.0104593545106,0.011946616279,0.0163211363921,0.0218813532755,0.00559161663809,0.00699791051674,0.010065711721,0.00996516440967,0.0100214947379,0.0118786882414,0.00873575319619,0.0109931650713,0.00959343858994,0.0101374292713,0.0126466513982,0.0145617139522,0.00352354780416,0.00260767579393,0.0180951865145,0.0123194061088,0.00784547144577,0.00720109059915,0.00771287124133,0.00667491635662,0.0146577711412,0.017125171126,0.0081987178666,0.0122154130418,0.0121459642883,0.0142749419675,0.0052358640644,0.00542866268275,0.0107275799818,0.00990983752478,0.0141785475691,0.0123141908226,0.0207993205474,0.0162393680393,0.00987743923769,0.0103358916969,0.0147013448075,0.0131313750836,0.0211350631847,0.0171221264203,0.010706435647,0.00961538338768,0.0134425194459,0.0118902859508,0.0208994946368,0.0209760264232,0.0155974180464,0.0151149647947,0.0143723103443,0.0101109812557,0.0111178277609,0.0153305070368,0.00879325229848,0.0110069611891,0.0197781737474,0.0190032143154,0.00932164950352,0.0102394711075,0.0057929306106,0.00581988607713,0.0185436716551,0.021561989845,0.0085091141479,0.00920995300392,0.0256232637668,0.0213769715955,0.00589635565988,0.00684545915891,0.0117850422628,0.0134186381499
neo-0345-1-4year,1.0,0.0191328165119,0.0212582111851,0.0242815891151,0.0273353172483,0.0126307252715,0.0121199267975,0.0165722140719,0.0208542189459,0.00571543070769,0.00581430956282,0.0107995476158,0.00833126772838,0.0103832996947,0.0101732190929,0.00897834555425,0.00915976963633,0.00907843754378,0.00979150853703,0.0116908031854,0.0149498938022,0.00336088637124,0.00215558861397,0.0162920858798,0.0117520093446,0.00928869121049,0.00940822527507,0.01027663292,0.00903602320617,0.0137264712792,0.0138939039899,0.00777173216784,0.011495221388,0.0127353656749,0.0156551415907,0.00532936328547,0.00512141491018,0.00974303524837,0.00890982194309,0.0144221954587,0.0139805557272,0.0187388905999,0.022185667559,0.010047673124,0.00968105449783,0.0126446158284,0.0149850679789,0.0202968391353,0.018818960831,0.00812474083744,0.0095897972184,0.0139668920029,0.0127575633461,0.0206242207607,0.0211350192346,0.0159767851912,0.0179400180715,0.0135064066821,0.00928478968959,0.00971936232507,0.0112252552968,0.00890412256373,0.0103462419672,0.0235420291137,0.0215751618709,0.012175201704,0.0103319229487,0.00522286957561,0.00572509377689,0.0171773295451,0.021382749009,0.00831449387692,0.00842345250114,0.0250579178424,0.0223666211735,0.00510915082705,0.00555630511131,0.0121544675232,0.0119800315658
neo-0354-1-4year,1.0,0.0186983073889,0.0222241809529,0.0240079766653,0.0273800879675,0.013253859592,0.0136601087123,0.016815790345,0.0204376781756,0.00625175395922,0.00692312726137,0.00913097863757,0.00898372769945,0.0105414165571,0.00956498088695,0.00819998345066,0.01056128687,0.00924512925892,0.0107390992312,0.0129425095843,0.0128513249303,0.00391048902391,0.00234936000612,0.0160482460342,0.0107802897206,0.00806964758588,0.00870231051412,0.00932937971251,0.0095201445135,0.015916538677,0.018430876161,0.00633345408998,0.0104773743914,0.0117928772781,0.0152254697639,0.00553633615724,0.0057407620025,0.00938560763678,0.00985644425435,0.0137182355005,0.0153298027853,0.017618632626,0.0187503702213,0.0101835990796,0.010674590105,0.0134783206558,0.0116021222735,0.0185168017946,0.0156597103917,0.00950880847546,0.00825842698831,0.0113260441123,0.0126710406173,0.0218466972536,0.0202383252196,0.0134144580904,0.0181913156185,0.0146359223127,0.00945293485339,0.0133980230394,0.0133528895092,0.00828898514589,0.0109333417452,0.0202035219664,0.0245917573174,0.0135296291674,0.0119690111938,0.00472338728327,0.00681109102419,0.0168730681141,0.0236574313632,0.00685969083818,0.00944672885013,0.0234226318587,0.0243731169327,0.00217737158961,0.00576342754768,0.0102602475465,0.0144695733424
neo-0356-1-4year,1.0,0.0180305723339,0.0201076553479,0.0223075956578,0.0257916784348,0.0127435681491,0.0120835217831,0.0163911582277,0.019553371792,0.00691548478011,0.00645450359575,0.00931307342497,0.0101353540611,0.0113772237182,0.0107591358992,0.0098790166702,0.00952498787895,0.0104949934232,0.0116313879007,0.0132867104608,0.0131446493885,0.00395213043972,0.00263137722287,0.0162266690762,0.0129978033515,0.00784101944895,0.00811148269464,0.00893488189395,0.00895221962294,0.014157025395,0.0162438487859,0.00754586436537,0.0133164890978,0.0126414397815,0.0136965040644,0.00504803470637,0.00426800202323,0.0123103273311,0.0107747957835,0.012617477673,0.0143973815367,0.0176156919313,0.0188043925528,0.011978369744,0.00972497276805,0.0123668982191,0.0126208493419,0.019950726263,0.0159840101148,0.010514530993,0.00845451583247,0.014917673201,0.0130432809337,0.0204995554919,0.0172783741185,0.0139069839167,0.0155463571865,0.0149069882596,0.00888913266069,0.0121285395116,0.0133699901514,0.00850372550954,0.0122883875137,0.0203157453812,0.0194630558065,0.0101214821024,0.0103846533816,0.00634038529643,0.0064941167111,0.0185159009097,0.0216239937721,0.00970381594484,0.0101387630155,0.0272824514765,0.0229248631972,0.00600998482032,0.00559517898852,0.0118272855955,0.0133739601628
neo-0382-1-4year,1.0,0.018520801897,0.0224021862867,0.0218660217153,0.0251273579172,0.011368950421,0.015005451171,0.0177913787688,0.0179117201215,0.00685494274712,0.00709856056531,0.0108351806939,0.00996398556098,0.0107513247835,0.0107512936141,0.0089986538309,0.00960833475038,0.0106507724974,0.00934537116275,0.011891907851,0.0129718752132,0.00386063080507,0.00228386747767,0.0135853397441,0.0110461053392,0.00723908579637,0.0099588703262,0.00796784571039,0.00944346799757,0.0172583761537,0.0157216186722,0.00797806752179,0.0125353711385,0.0133326222106,0.0156359081862,0.00598682298898,0.00433497618836,0.0097861610215,0.00758201605359,0.0144392913062,0.0132118150495,0.0200262255351,0.0177168528804,0.0095820001226,0.0100182427212,0.0122949828101,0.0115554885222,0.0189127719135,0.0161671618551,0.0114113926703,0.0102139428763,0.0131228421727,0.0122908476779,0.0199970770087,0.0232187606171,0.0164438364884,0.0170628855258,0.0139682152402,0.00887332018911,0.0128939276241,0.0125025861893,0.0102697758197,0.0109530129148,0.0222168863008,0.0204599312959,0.00968009695742,0.00904743384568,0.00536087860131,0.00633075412829,0.0187187116119,0.0212266849019,0.00800458916561,0.00888380347663,0.0263034515194,0.0259435270462,0.00508035282306,0.00610333917123,0.00939366632115,0.0148454122024
neo-0386-1-4year,1.0,0.0201397913255,0.0204445241634,0.0226656236296,0.0296667214663,0.0117395382643,0.0130807644502,0.0181196193628,0.0218071063419,0.00619364205915,0.00720558142228,0.0102410112854,0.00925307281748,0.00927020972968,0.0103580730416,0.0105019064589,0.0103234375817,0.0112819701223,0.00958163814195,0.0115679581883,0.0152349861725,0.00361130421283,0.00247380465996,0.0176915670569,0.0115172778135,0.00878110484734,0.0118538753454,0.00885100331099,0.00909146076227,0.0134307619944,0.0139569451488,0.00848034468143,0.012423289893,0.0112241545378,0.0146716839735,0.00636303459512,0.00489867684991,0.00979446770696,0.00947342227299,0.0125743471561,0.0154246817038,0.0164023241971,0.017502630251,0.00995948516284,0.0106619886542,0.012753553486,0.0140061133909,0.019857311478,0.0152050572919,0.00966340675809,0.00946151666605,0.0142261242563,0.0132399709204,0.0208907326972,0.020363703954,0.0147612188887,0.0140520676864,0.0139904123842,0.00908919699514,0.0114046726827,0.010862639613,0.00909297998579,0.00919355541909,0.0206283200729,0.0213319120161,0.0119797493071,0.0107873662535,0.00533261814128,0.00488188384596,0.0214968000632,0.0220083617992,0.0090752935295,0.00894356958226,0.02485891971,0.0226285471303,0.00461392437172,0.0071574555412,0.0101474841983,0.0122227470703
neo-0393-1-4year,1.0,0.0183074071771,0.0263723873088,0.0247479105018,0.0264194825492,0.0114271168167,0.012097201955,0.0199803594851,0.0208083579865,0.00657453631111,0.0077470600949,0.00793885690466,0.0101623872073,0.00941762877936,0.0109487996267,0.00930139487376,0.0102983046824,0.00964669771994,0.0129547784405,0.0146217513168,0.0130954088351,0.00355635446861,0.00181310563838,0.0169004699748,0.0117087697833,0.00695268189076,0.00911644334191,0.00720026635737,0.00803883497295,0.0135281468643,0.0188286041252,0.00675834866105,0.00954106279004,0.0117735520539,0.0131880255132,0.00410757081252,0.00412742245803,0.00876593523231,0.00820516571903,0.0140928228718,0.0117031791335,0.0174915474994,0.0160328140213,0.0105530892541,0.00853999861757,0.0140935274329,0.013908000368,0.0180061572256,0.0178021299143,0.0103288520746,0.0103489447989,0.0139870283545,0.0111827563538,0.0235661425369,0.0211920857274,0.0154373885909,0.0164728234606,0.0155031793175,0.00804383990333,0.0107081504181,0.0121142217742,0.0113857140904,0.00993843864324,0.0173866697604,0.0205873040651,0.0137663513308,0.00993558814185,0.00526699994636,0.00558575527002,0.0208993159751,0.020449678666,0.0103306058376,0.00995996256027,0.0262914306923,0.0205690567816,0.0069770936594,0.00609227018349,0.0110735391976,0.0154169563191
neo-0394-1-4year,1.0,0.0209980857193,0.0246203601048,0.0265821277478,0.0275261201844,0.0145018966605,0.0124908313051,0.0184294348288,0.0221865734258,0.00702984531132,0.00865540180608,0.00927247480133,0.0100983642811,0.0112328114465,0.0102086472748,0.0106081890412,0.0115638478588,0.00885789777858,0.0116268639183,0.0139340496648,0.012127462165,0.00374147422329,0.00199398465229,0.0161093945493,0.0126692724974,0.00791140517041,0.0096269988102,0.00891982184657,0.00926691053412,0.0139312333046,0.016460649103,0.00667275430747,0.0102957490814,0.0108939273638,0.0118045749431,0.00406891521279,0.00434818959754,0.00985077883817,0.00754135206432,0.0138500755174,0.0133740992345,0.0173657829401,0.0194689276276,0.0102795224135,0.00831305594734,0.0140255536641,0.0134314532366,0.0187971393382,0.0162213660552,0.0105588603619,0.0102945870069,0.0137286216136,0.0108608840266,0.0206184687234,0.020911886843,0.015911074222,0.0158433674885,0.0143082979741,0.00818841896974,0.0105678815157,0.0106507978982,0.00890852869852,0.0098398915198,0.0234643257341,0.0216606230478,0.0121249701426,0.0089547101605,0.00548288286842,0.00426846769772,0.0187929278366,0.019270116719,0.00828155280711,0.00885425020096,0.0254619726326,0.0219000234439,0.00530703800819,0.00510705687585,0.0121316426997,0.0139602248643
neo-0397-1-4year,1.0,0.0201378243172,0.0246693086582,0.0237272467122,0.0250170144415,0.0126081779581,0.0132393381715,0.0163356206685,0.0205281598425,0.00591558600746,0.00818561228493,0.00802380188937,0.0084780102713,0.0091624848668,0.00960574208417,0.00894471534506,0.00856043103203,0.0095047324155,0.00984924305768,0.0108530078138,0.0114546358401,0.00354242890402,0.00234960673759,0.0138327764804,0.00978614769594,0.00741295431992,0.00874896958673,0.00965364712087,0.00893568662715,0.0157226282857,0.0159343513263,0.00731927328917,0.0103890925745,0.0126733187779,0.014276681873,0.00499405118673,0.00502198264924,0.00869104543302,0.00754365545968,0.0154816679697,0.0132627734114,0.0217484072324,0.0172321384495,0.0111327135519,0.00861767231502,0.0140025999617,0.0132205757861,0.0227825494845,0.0154431102188,0.011359224765,0.00993315572534,0.0163382906457,0.0122796824479,0.0241365606815,0.0238260595243,0.0172276422269,0.0155013829047,0.013075092782,0.00911618528597,0.0119215916677,0.0119875667568,0.00816523498116,0.0115425968429,0.0244540861023,0.0192429498416,0.0131487907762,0.0108908479985,0.00545903094741,0.00610821390111,0.0171622143806,0.0209384342466,0.00835272478521,0.00968747997419,0.0259623629985,0.0233615907339,0.00538466112203,0.00544514958933,0.00969815515174,0.013739839826
neo-0399-1-4year,1.0,0.0186529472385,0.0211614911044,0.0290696306085,0.0282481272702,0.0115550642948,0.0119863212897,0.0169644427744,0.0200543226696,0.00545374937635,0.00620003360994,0.0103120391398,0.00901957718658,0.00993038746599,0.0100066755849,0.00843378976868,0.00927912803742,0.0104655652341,0.00942421266486,0.0143661527865,0.0130929671332,0.00334404141669,0.00213437869573,0.016138106743,0.0119056566813,0.00775589520541,0.00818371875839,0.00866849284926,0.00891919028823,0.0134209587219,0.0161521707478,0.0074507801793,0.0101668472705,0.0128097362569,0.0132009869289,0.00455183336286,0.00453479211959,0.0103553171908,0.00710600608959,0.0134517882052,0.0130061131371,0.0184195940436,0.0220406343926,0.0106670148248,0.00917021115505,0.0124649281221,0.0149643785586,0.0220089418677,0.0191078570229,0.0105999716357,0.00943313246455,0.0140551309464,0.0135315046593,0.0227812211893,0.0200009434561,0.0165285675702,0.0168336230174,0.0152906270415,0.00975720376726,0.012416310107,0.0115810372535,0.0106042493946,0.0118504764853,0.0225788506803,0.0194650575511,0.0107956284634,0.010126621357,0.00519462408847,0.00507965399852,0.0178806747259,0.0202721836704,0.00763708994204,0.00992001734772,0.0235181175039,0.0220482060089,0.00402898670711,0.00595688055117,0.0109258320051,0.0135305803366
neo-0402-1-4year,1.0,0.0200680510135,0.0276761236714,0.0248387806503,0.0239572866265,0.0122975085523,0.0117025055106,0.0159306185868,0.0199836607871,0.00635019583368,0.00773198534919,0.0108479972361,0.0114202216282,0.0101248045303,0.011066542088,0.00947857159214,0.00926638519773,0.0104740195434,0.0112619203103,0.016712874338,0.0125282021398,0.00340041770689,0.00203705447877,0.0148424048239,0.0108497091285,0.00756257236032,0.00729915055312,0.00860405201286,0.00842266497116,0.0154041206607,0.0142954598051,0.00701677840984,0.00897368102085,0.0102710582447,0.0130637670277,0.00480354427845,0.00459093680631,0.00939686780475,0.00681758658412,0.0153074456297,0.0129166104785,0.0194105427541,0.0156636240547,0.00989428378687,0.00898119974044,0.014392443749,0.012227113184,0.0188135207459,0.0185064135046,0.0109059974739,0.00761038031081,0.0127119097059,0.00905665539646,0.0214135929087,0.0267894351299,0.0179684894783,0.0163389940999,0.0139789785279,0.00950881563713,0.0124674584612,0.0126119800568,0.00889493029378,0.0112939571534,0.0241708042885,0.0208948895173,0.0135876594205,0.00972200967604,0.00579737227572,0.0055991035112,0.0193423557454,0.0193051041581,0.00855110103016,0.00932908164726,0.0257035363751,0.0219377316964,0.005113060305,0.00580136423958,0.0110411358398,0.0150688361488
neo-0403-1-4year,1.0,0.0182015157659,0.0199739619402,0.0255039914359,0.025238569848,0.0134650432308,0.0118524069801,0.0155045951146,0.0206041205875,0.0063335609319,0.00678600072921,0.00981725802833,0.00874656034231,0.0106505587891,0.0109928702477,0.00911809993168,0.0098800988765,0.00947380914566,0.0109187560588,0.0132873298845,0.0122589590523,0.00354858530802,0.00243428575249,0.0159106977208,0.0111374790483,0.00877892372769,0.00818691465242,0.00859254944712,0.00906620770796,0.0139716629419,0.0171860455246,0.00832399810831,0.0119764595915,0.0131497731134,0.0133129237618,0.00494508712638,0.00508199079587,0.00988320844728,0.00817692916937,0.0143067444191,0.0146938924027,0.0199625418351,0.0175433177795,0.0100672161519,0.0101233370249,0.0146373220636,0.0138068538558,0.0217316069246,0.0179913913358,0.00957111027561,0.0100843857524,0.0146768567246,0.0121989727717,0.0205514982108,0.0197591887477,0.0162242561983,0.0166445050584,0.0127088543217,0.00870953168349,0.0103076877913,0.0132481511272,0.00918341742915,0.0112748835513,0.0185982364577,0.0230341997053,0.0127668446064,0.00944596793844,0.00555093058116,0.00590145350805,0.0193893938202,0.0215914964529,0.00829767591267,0.00871732487328,0.0228884241276,0.0228616543005,0.00521546751656,0.0055313246915,0.0123208789538,0.0156094142511
neo-0405-1-4year,1.0,0.0183065677487,0.0223134240063,0.0241443532612,0.0234428554472,0.0103459672957,0.0111898547629,0.0149613317298,0.0195744955019,0.00576212294712,0.00694254297294,0.0104712739959,0.00992105284783,0.00888475105395,0.0103636443915,0.00791766061888,0.00905583906301,0.00981836306553,0.0105471465755,0.0113618887335,0.0150809770206,0.00323686328723,0.00207996665103,0.0210922719883,0.0129684438027,0.00753354457798,0.00744693793731,0.00849835896131,0.00860186726064,0.0138865488656,0.0161980589063,0.00710069446395,0.00961317736022,0.0139280993748,0.0152286188247,0.0057867628227,0.00465925202485,0.00989098491196,0.00854653658646,0.0142101646511,0.0132092762836,0.019371124535,0.018498529737,0.0110233798871,0.00926778471378,0.0122166771962,0.0121550694298,0.0188523391079,0.0143974686313,0.0113424130542,0.00896249042681,0.0132776763054,0.0114498936741,0.0212859894803,0.0208975475051,0.0151298654631,0.0156983775948,0.0142020315356,0.00992614344935,0.0114449251321,0.0131017077091,0.00744669740818,0.0120149073635,0.0235921755703,0.0212022691891,0.0154045748561,0.0115989104433,0.00592058317701,0.00546996801246,0.0184319049638,0.0236371078472,0.00810407428232,0.0109625816627,0.0249702477137,0.0249696733158,0.00476554256408,0.00820238248552,0.0112386408908,0.0154437811038
