PreCG.L,PreCG.R,SFGdor.L,SFGdor.R,ORBsup.L,ORBsup.R,MFG.L,MFG.R,ORBmid.L,ORBmid.R,IFGoperc.L,IFGoperc.R,IFGtriang.L,IFGtriang.R,ORBinf.L,ORBinf.R,ROL.L,ROL.R,SMA.L,SMA.R,OLF.L,OLF.R,SFGmed.L,SFGmed.R,ORBsupmed.L,ORBsupmed.R,REC.L,REC.R,INS.L,INS.R,ACG.L,ACG.R,DCG.L,DCG.R,PCG.L,PCG.R,PHG.L,PHG.R,CAL.L,CAL.R,CUN.L,CUN.R,LING.L,LING.R,SOG.L,SOG.R,MOG.L,MOG.R,IOG.L,IOG.R,FFG.L,FFG.R,PoCG.L,PoCG.R,SPG.L,SPG.R,IPL.L,IPL.R,SMG.L,SMG.R,ANG.L,ANG.R,PCUN.L,PCUN.R,PCL.L,PCL.R,HES.L,HES.R,STG.L,STG.R,TPOsup.L,TPOsup.R,MTG.L,MTG.R,TPOmid.L,TPOmid.R,ITG.L,ITG.R
0.000170593273343,3.37236828944507E-07,0.000151554230928,1.29498942314691E-06,0.000310476412094,1.83996413872123E-06,4.3913630917838E-05,1.51082099367139E-07,8.44333103891784E-05,2.69789463155606E-09,0.002514162611358,4.04684194733409E-08,0.001821227260505,3.23747355786727E-08,0.00317009094155,3.50726302102288E-08,0.002533050571673,0,1.70237151251187E-05,2.25274201734931E-06,2.5171356912418E-06,3.50726302102288E-08,1.00901259220197E-06,9.71242067360181E-08,6.4587597479452E-06,1.75363151051144E-07,3.69287817167393E-05,5.34183137048099E-07,0,5.0172746463048E-05,1.96946308103592E-07,2.91372620208054E-07,8.09368389466817E-09,2.69789463155606E-09,0,0,1.01980417072819E-06,9.4426312104462E-08,2.79501883829208E-05,2.15831570524485E-08,1.14120942914821E-06,5.39578926311211E-08,3.08639145850013E-06,0,7.25463866425424E-06,4.31663141048969E-08,5.92106934787608E-05,1.34894731577803E-08,1.32466626409402E-06,0,2.46317779861068E-06,8.09368389466817E-09,6.13959881303212E-05,1.83456834945812E-07,3.75277143249448E-06,6.74473657889014E-07,3.22128619007793E-05,1.07915785262242E-08,0.000190460569409,2.69789463155606E-08,4.62958718775019E-05,1.29498942314691E-07,2.77883147050274E-07,2.56299989997825E-07,6.4587597479452E-06,1.61873677893363E-08,0.001389539838404,0,0.002442725059409,2.69789463155606E-09,0.002410104815419,2.32018938313821E-07,1.77899172004806E-05,8.09368389466817E-09,6.06486713173802E-05,6.47494711573454E-08,3.05401672292146E-06,0
6.34005238415674E-07,0.000113435677678,1.30038521241002E-06,0.00011832965854,9.71511856823336E-06,0.000212809928537,1.72665256419588E-07,6.33654512113571E-05,0,4.80387118094872E-05,2.96768409471166E-08,0.002204679024488,3.23747355786727E-08,0.001876213050991,5.87331661289754E-06,0.003271380697597,2.69789463155606E-09,0.002745026850769,2.75185252418718E-07,1.89931782061546E-06,1.50488562548197E-05,3.75843701122074E-05,4.61339981996086E-07,1.86694308503679E-06,5.41467452553301E-06,4.5864208736453E-07,3.75007353786292E-05,7.00481362137215E-05,5.0172746463048E-05,0,1.37916373565146E-05,3.61517880628512E-06,8.09368389466817E-09,0,0,0,1.67269467156476E-07,8.63326282097938E-06,4.31663141048969E-07,2.08358402395074E-05,2.64393673892494E-07,4.60557592552935E-05,1.67269467156476E-07,5.96693355661253E-05,1.07915785262242E-07,0.000215785706316,2.85976830944942E-07,0.00019404337348,4.5864208736453E-08,2.78692515439741E-06,5.39578926311211E-08,1.93331129297307E-05,8.63326282097938E-08,8.36886914708689E-05,4.07382089364965E-07,2.9407051483961E-06,4.5864208736453E-08,1.24669710924205E-05,8.09368389466817E-09,0.000365127663646,2.15831570524485E-08,5.30864726651285E-05,6.25911554521005E-07,4.34361035680525E-07,1.51082099367139E-07,5.39578926311212E-09,2.69789463155606E-09,0.001278686045888,3.23747355786727E-08,0.002414898974179,3.05644482808986E-05,0.002555988071831,5.93536818942333E-08,3.09394556346849E-05,8.16382915508863E-06,0.000236858961283,1.61873677893363E-08,1.72503382741694E-05
2.15831570524485E-08,1.07915785262242E-08,8.63326282097938E-07,2.22414433425481E-05,5.91378503237088E-06,2.97766630484842E-05,7.01452604204575E-08,3.50726302102287E-07,0,5.39578926311212E-09,0,6.74473657889014E-08,2.42810516840045E-08,9.4426312104462E-08,1.37862415672515E-06,2.09896202335061E-06,0,0,0.000196476874438,3.91896174179833E-05,0.00060450376062,3.76086511638914E-06,0.004158556368238,0.000224804768069,0.001750669222206,1.66837804015427E-05,4.84056254793788E-05,1.19732563748458E-05,1.96946308103592E-07,1.37916373565146E-05,0,0.000460795007281,0.001925743698532,3.25500987297238E-05,3.21454145349904E-05,9.09190490834391E-07,0,1.34894731577803E-08,5.39578926311212E-09,0,2.69789463155606E-09,0,2.69789463155606E-09,0,0,5.39578926311212E-09,0,0,0,0,0,2.69789463155606E-09,1.07915785262242E-08,1.61873677893363E-08,8.09368389466817E-09,8.36347335782378E-08,2.69789463155606E-09,5.39578926311212E-09,0,0,2.69789463155606E-09,0,1.00550532918094E-05,1.65111151451231E-06,2.64393673892494E-07,4.04684194733409E-08,0,0,0,0,1.32196836946247E-07,5.91378503237088E-06,0,1.07915785262242E-08,1.07915785262242E-08,3.23207776860416E-06,0,8.09368389466817E-09
5.39578926311212E-09,2.42810516840045E-08,4.09027805090214E-05,4.19252825743811E-06,1.58474330657603E-05,4.44559077387807E-05,3.02164198734278E-07,3.50726302102288E-08,2.69789463155606E-09,0,8.09368389466817E-09,2.69789463155606E-09,8.09368389466817E-09,1.07915785262242E-08,2.02342097366704E-07,1.91280729377324E-06,0,0,1.76010645762717E-05,3.80322206210457E-05,6.60174816341767E-06,0.00026096734771,0.000400461989635,0.003024922627215,0.000116559839662,0.002491988615381,2.79933546970256E-05,6.62387089939643E-05,2.91372620208054E-07,3.61517880628512E-06,0.000460795007281,0,0.000160522032683,0.002847045038367,1.07915785262242E-07,6.9613775178041E-05,0,8.09368389466817E-09,7.28431550520136E-08,0,1.94248413472036E-07,1.88852624208924E-08,0,1.88852624208924E-08,8.09368389466817E-09,0,0,0,0,0,0,0,5.39578926311212E-09,7.01452604204575E-08,1.34894731577803E-07,2.35256411871688E-06,2.69789463155606E-09,0,0,0,0,0,1.57826835946029E-06,0.000111895179844,2.73026936713473E-06,1.10074100967487E-06,0,0,0,0,2.42810516840045E-08,3.6961156452318E-07,0,0,1.88852624208924E-08,1.13311574525354E-07,0,0
1.61873677893363E-08,9.0433428049759E-06,5.50370504837436E-07,3.15923461355214E-06,2.69789463155606E-09,1.88852624208924E-08,1.34894731577803E-08,1.18707363788467E-07,0,0,5.39578926311212E-09,3.23747355786727E-08,2.69789463155606E-09,2.69789463155606E-08,0,0,0,0,0.002996154976758,0.000111862805108,3.50726302102288E-08,2.15831570524485E-08,0.000692851716119,1.804891508511E-06,1.62952835745986E-06,0,2.15831570524485E-08,5.39578926311212E-09,8.09368389466817E-09,8.09368389466817E-09,0.001925743698532,0.000160522032683,0,0.000616657775935,0.001977786085974,2.23358696546526E-05,0,2.69789463155606E-09,2.69789463155606E-09,0,8.09368389466817E-09,5.39578926311212E-09,0,0,0,5.39578926311212E-09,0,0,0,0,0,0,5.50370504837436E-07,2.70409978920864E-05,6.58286290099678E-07,2.19824454579188E-05,0,0,0,0,0,6.20515765257893E-08,0.001778236309551,8.244226415109E-05,0.002389511785696,5.62457072786807E-05,0,0,0,0,2.69789463155606E-09,0,0,0,0,0,0,0
9.71242067360181E-08,2.85976830944942E-07,1.01171048683352E-05,2.66282200134583E-06,0,1.34894731577803E-08,2.45508411471601E-07,5.39578926311212E-09,0,0,0,2.69789463155606E-09,2.69789463155606E-09,8.09368389466817E-09,2.69789463155606E-09,0,0,0,2.17828012551836E-05,0.00393213286339,5.39578926311212E-09,2.69789463155606E-09,0.000129703982307,0.001006913630179,4.37058930312081E-07,1.88852624208924E-08,5.39578926311212E-09,8.09368389466817E-09,2.69789463155606E-09,0,3.25500987297238E-05,0.002847045038367,0.000616657775935,0,2.5821549518623E-05,0.001732156269244,0,2.69789463155606E-09,1.07915785262242E-07,0,2.9407051483961E-07,3.50726302102288E-08,1.07915785262242E-08,1.07915785262242E-08,8.09368389466817E-09,2.69789463155606E-09,0,0,0,0,0,0,7.85087337782813E-07,1.50812309903984E-06,4.42994298501505E-06,8.52534703571714E-06,0,0,0,0,2.69789463155606E-09,2.69789463155606E-09,7.30562887279065E-05,0.001549155378491,0.000143031581787,0.001103039615901,0,0,0,0,0,0,0,0,0,0,0,0
0,2.96768409471166E-08,4.31663141048969E-08,8.09368389466817E-08,0,0,2.69789463155606E-09,5.39578926311212E-09,0,0,0,0,0,0,2.69789463155606E-09,0,0,0,5.21503032279786E-06,5.12599979995651E-08,5.39578926311212E-09,0,1.49058678393472E-05,2.42810516840045E-08,8.09368389466817E-08,0,0,0,0,0,3.21454145349904E-05,1.07915785262242E-07,0.001977786085974,2.5821549518623E-05,0,0.000103879734893,2.69789463155606E-09,2.69789463155606E-09,2.0503999199826E-07,4.04684194733409E-08,1.93439045082569E-06,4.96412612206315E-07,1.07915785262242E-07,9.98221013675741E-08,2.69789463155606E-09,1.61873677893363E-08,0,2.69789463155606E-08,0,0,0,0,0,4.10079983996521E-07,1.24372942514734E-06,2.1731541257184E-05,2.69789463155606E-09,0,0,0,0,5.39578926311211E-08,0.003149414277093,6.43151101216649E-05,7.28431550520136E-08,1.61873677893363E-07,0,0,0,0,2.69789463155606E-09,0,0,0,5.39578926311212E-09,0,0,0
0,5.39578926311212E-09,5.39578926311212E-09,2.69789463155606E-09,2.69789463155606E-09,0,0,0,0,0,0,0,0,0,2.69789463155606E-09,0,0,0,6.20515765257893E-08,6.55588395468122E-07,2.69789463155606E-09,0,2.10435781261372E-07,3.91194721575628E-07,1.07915785262242E-08,8.09368389466817E-09,0,0,0,0,9.09190490834391E-07,6.9613775178041E-05,2.23358696546526E-05,0.001732156269244,0.000103879734893,0,0,0,1.40290520840915E-07,1.34894731577803E-08,2.32288727776977E-06,4.23569457154301E-07,0,8.63326282097938E-08,6.20515765257893E-08,2.15831570524485E-08,8.09368389466817E-08,8.09368389466817E-09,0,0,0,0,0,4.31663141048969E-08,1.63924077813346E-05,8.22857862624598E-06,5.66557872626772E-08,0,0,0,5.39578926311212E-09,2.69789463155606E-09,0.000273733785107,0.002876932315095,7.74295759256588E-07,5.12599979995651E-08,0,0,2.69789463155606E-09,0,2.69789463155606E-09,0,0,0,0,2.69789463155606E-09,0,0
6.47494711573454E-08,8.09368389466817E-09,1.48923783661894E-06,1.51082099367139E-07,5.23661347985031E-06,7.82389443151257E-08,2.40112622208489E-07,1.61873677893363E-08,3.23747355786727E-08,2.69789463155606E-09,5.39578926311212E-09,0,8.63326282097938E-08,5.39578926311212E-09,3.40474302502374E-06,0,0,0,2.69789463155606E-09,2.69789463155606E-09,4.45422403669905E-06,4.5864208736453E-08,9.1728417472906E-08,0,1.36243678893581E-06,2.69789463155606E-09,7.34636708172714E-06,1.88852624208924E-08,1.01980417072819E-06,1.67269467156476E-07,0,0,0,0,2.69789463155606E-09,0,0,2.69789463155606E-07,3.96077910858745E-05,7.23035761257023E-07,7.83198811540723E-06,8.79513649887275E-07,0.001468936179516,2.64393673892494E-07,3.24556724176194E-06,2.72487357787162E-07,1.89149392618395E-05,1.07915785262242E-08,2.58755074112541E-05,0,0.00456343211349,2.42810516840045E-08,2.15831570524485E-08,0,2.37414727576933E-07,5.20693663890319E-07,8.90305228413499E-08,8.09368389466817E-09,1.61873677893363E-08,2.69789463155606E-09,4.37058930312081E-07,1.83456834945812E-07,4.50386529791968E-05,4.34361035680525E-07,1.07915785262242E-07,0,2.69789463155606E-09,0,7.20337866625467E-07,0,0.001220130940805,1.07915785262242E-08,4.5000882454355E-06,2.69789463155606E-09,0.000808785644226,3.77705248417848E-08,3.61625796413774E-05,2.69789463155606E-09
2.15831570524485E-08,2.10165991798217E-06,1.37592626209359E-07,2.46722464055801E-05,3.85798932312516E-07,8.48379945839118E-05,1.88852624208924E-08,1.61064309503897E-06,0,2.63854094966182E-06,2.69789463155606E-09,6.47494711573454E-08,5.39578926311212E-09,6.66379973994346E-07,3.9659051083874E-07,1.70992561748023E-05,0,2.69789463155606E-09,2.69789463155606E-08,5.42276820942768E-07,2.23925254419153E-07,1.61630867376523E-05,2.69789463155606E-08,1.0251999599913E-07,7.55410496835696E-08,1.07915785262242E-08,1.80758940314256E-07,6.47710543143978E-05,9.4426312104462E-08,8.63326282097938E-06,1.34894731577803E-08,8.09368389466817E-09,2.69789463155606E-09,2.69789463155606E-09,2.69789463155606E-09,0,2.69789463155606E-07,0,1.85884940114212E-06,8.25016178329842E-06,1.59715362188119E-06,3.02568882929012E-05,3.15653671892059E-07,0.001259277391909,2.69789463155606E-08,1.18437574325311E-05,7.01452604204575E-08,7.57838602004096E-06,0,3.74467774859981E-06,5.12599979995651E-08,0.004341735320036,1.48384204735583E-07,1.20865679493711E-06,2.83278936313386E-06,8.4174312504549E-07,3.93892616207184E-07,4.31663141048969E-08,0,1.80758940314256E-07,1.9155051884048E-07,6.5019260620501E-07,3.1187661940788E-06,5.39228200009109E-05,3.10257882628947E-07,1.780610456827E-07,0,3.23747355786727E-08,8.09368389466817E-09,2.30130412071732E-06,4.5864208736453E-07,0.001294401282117,2.15831570524485E-08,4.06842510438653E-06,5.88141029679221E-07,0.000305582431232,1.07915785262242E-08,0.000383732345025
4.50548403469862E-07,1.29498942314691E-07,9.13237332781725E-06,2.99466304102722E-07,2.78854389117634E-05,1.51082099367139E-07,2.58188516239915E-06,5.12599979995651E-08,1.41639468156693E-06,5.39578926311212E-09,1.38671784061981E-06,1.34894731577803E-08,6.60444605804923E-06,5.66557872626772E-08,1.80947792938465E-05,8.09368389466817E-09,2.96768409471166E-08,0,4.8562103368009E-08,3.77705248417848E-08,3.28306797714057E-05,1.24103153051579E-07,2.48206306103157E-07,2.15831570524485E-08,8.40124388266556E-06,2.69789463155606E-09,6.25371975594694E-06,1.88852624208924E-08,2.79501883829208E-05,4.31663141048969E-07,5.39578926311212E-09,7.28431550520136E-08,2.69789463155606E-09,1.07915785262242E-07,2.0503999199826E-07,1.40290520840915E-07,3.96077910858745E-05,1.85884940114212E-06,0,0.000127505198182,0.005323863392235,8.49513061584371E-05,0.004495631323504,2.406522011348E-06,0.000739533386929,3.54422417747519E-05,0.000535243409638,7.55410496835696E-08,0.000602037884926,5.39578926311212E-09,3.07020409071079E-05,1.29498942314691E-07,1.42988415472471E-07,1.6457157252492E-07,1.04948101167531E-06,7.01452604204575E-07,1.80758940314256E-07,0,5.66557872626772E-08,5.39578926311212E-09,2.10435781261372E-07,8.63326282097938E-08,0.000158228822246,1.67539256619631E-05,2.53602095366269E-07,0,7.82389443151257E-08,0,6.98403983270917E-05,3.23747355786727E-08,2.8489767309232E-05,3.77705248417848E-08,1.69292888130143E-05,2.69789463155606E-09,1.65758646162804E-05,3.50726302102288E-08,4.45961982596216E-06,2.15831570524485E-08
2.42810516840045E-08,2.18529465156041E-07,5.66557872626772E-08,6.97945341183552E-06,1.88852624208924E-08,2.46047990397912E-06,1.34894731577803E-08,9.03794701571279E-07,0,6.82567341783683E-07,0,4.04684194733409E-08,8.09368389466817E-09,8.12066284098373E-07,3.23747355786727E-08,1.10074100967487E-06,0,0,1.07915785262242E-08,2.69789463155606E-08,4.5864208736453E-08,1.0635100637594E-05,1.88852624208924E-08,4.5864208736453E-08,0,2.69789463155606E-09,3.23747355786727E-08,1.37322836746203E-06,2.15831570524485E-08,2.08358402395074E-05,0,0,0,0,4.04684194733409E-08,1.34894731577803E-08,7.23035761257023E-07,8.25016178329842E-06,0.000127505198182,0,4.25323088664812E-05,0.004951324612036,1.0562257482542E-05,0.003990547677952,4.3651935138577E-06,0.001291724970643,1.05217890630686E-07,9.84650603679014E-05,2.69789463155606E-09,0.000742360780503,1.10613679893798E-07,6.14850186531625E-06,2.96768409471166E-08,8.36347335782378E-08,1.0683662740962E-06,9.1728417472906E-08,9.4426312104462E-08,2.15831570524485E-08,2.69789463155606E-09,8.90305228413499E-08,4.04684194733409E-08,1.75363151051144E-07,2.15534802115013E-05,6.23591365137867E-05,2.69789463155606E-08,5.39578926311212E-09,0,5.6116208336366E-07,1.88852624208924E-08,3.02865651338483E-05,1.07915785262242E-07,3.09988093165791E-06,5.39578926311212E-09,4.00367563322919E-06,1.99644202735148E-07,1.67809046082787E-06,8.09368389466817E-09,1.09102858900127E-05
5.93536818942333E-08,4.04684194733409E-08,8.06670494835261E-07,1.94248413472036E-07,2.72757147250317E-06,5.66557872626772E-08,1.13311574525354E-07,2.15831570524485E-08,4.8562103368009E-08,0,3.23747355786727E-08,8.09368389466817E-09,8.63326282097938E-08,2.69789463155606E-09,1.58905993798652E-06,1.07915785262242E-08,0,0,1.07915785262242E-08,5.39578926311212E-09,3.1862135598677E-06,1.45686310104027E-07,5.39578926311212E-09,2.69789463155606E-09,9.52356804939288E-07,0,9.63148383465512E-07,1.88852624208924E-08,1.14120942914821E-06,2.64393673892494E-07,2.69789463155606E-09,1.94248413472036E-07,8.09368389466817E-09,2.9407051483961E-07,1.93439045082569E-06,2.32288727776977E-06,7.83198811540723E-06,1.59715362188119E-06,0.005323863392235,4.25323088664812E-05,0,0.000167806348188,0.000771495344629,2.36335569724311E-06,0.00285167192766,0.000107907691578,7.65851349059818E-05,3.50726302102287E-07,1.80758940314256E-07,2.69789463155606E-09,8.57930492834826E-07,1.6457157252492E-07,2.96768409471166E-08,8.90305228413499E-08,0.000136348896784,7.68360391067165E-06,6.76928742003731E-05,2.69789463155606E-09,2.15831570524485E-08,0,5.93536818942333E-08,1.42988415472471E-07,0.006914458432267,7.15589572073929E-05,3.77705248417848E-08,0,4.04684194733409E-08,1.61873677893363E-08,1.75632940514299E-06,1.1600946915691E-07,1.19786521641089E-06,5.39578926311211E-08,1.94787992398347E-06,1.07915785262242E-08,1.54589362388162E-06,5.93536818942333E-08,8.98398912308167E-07,3.23747355786727E-08
8.09368389466817E-08, ,2.21227359787597E-07,1.98565044882526E-06,1.32196836946247E-07,7.3922312904636E-07,4.31663141048969E-08,4.31663141048969E-07,2.69789463155606E-09,4.5864208736453E-08,8.09368389466817E-09,8.36347335782378E-08,1.34894731577803E-08,6.93358920309907E-07,2.07737886629816E-07,3.10257882628947E-07,0,2.69789463155606E-09,4.8562103368009E-08,5.66557872626772E-08,3.99288405470296E-07,1.65461877753333E-05,8.09368389466817E-09,5.39578926311211E-08,3.50726302102288E-08,0,1.07915785262242E-07,2.61965568724093E-06,5.39578926311211E-08,4.60557592552935E-05,0,1.88852624208924E-08,5.39578926311212E-09,3.50726302102288E-08,4.96412612206315E-07,4.23569457154301E-07,8.79513649887275E-07,3.02568882929012E-05,8.49513061584371E-05,0.004951324612036,0.000167806348188,0,2.23655464955997E-06,0.000948922385073,1.52188236166077E-05,0.002875745241458,8.60628387466382E-07,0.000170104954414,5.39578926311212E-09,5.14218716774584E-06,6.47494711573454E-08,9.49928699770888E-06,3.77705248417848E-08,1.56477888630251E-07,4.14855257494375E-05,8.52534703571714E-06,4.10079983996521E-07,2.69789463155606E-08,2.69789463155606E-09,7.55410496835696E-08,6.20515765257893E-08,3.1619325081837E-06,0.000166160632463,0.006120557072723,2.69789463155606E-08,1.34894731577803E-08,0,1.69157993398565E-06,1.07915785262242E-08,5.87925198108696E-05,2.88674725576498E-07,4.91016822943202E-06,1.07915785262242E-08,2.77613357587118E-06,3.29143145049839E-07,5.69255767258328E-07,8.09368389466817E-09,3.34269144849795E-06
6.74473657889014E-08,2.42810516840045E-08,7.58108391467252E-07,8.09368389466817E-09,6.11882502436914E-06,1.61873677893363E-08,1.1600946915691E-07,2.69789463155606E-09,1.21405258420023E-07,0,5.93536818942333E-08,5.39578926311212E-09,3.04862093365834E-07,5.39578926311212E-09,3.73388617007358E-06,0,2.69789463155606E-09,0,5.39578926311212E-09,2.69789463155606E-09,1.0683662740962E-06,5.39578926311212E-09,1.34894731577803E-08,0,1.87503676893146E-06,0,1.14660521841132E-06,0,3.08639145850013E-06,1.67269467156476E-07,2.69789463155606E-09,0,0,1.07915785262242E-08,1.07915785262242E-07,0,0.001468936179516,3.15653671892059E-07,0.004495631323504,1.0562257482542E-05,0.000771495344629,2.23655464955997E-06,0,3.00275672492189E-06,2.84546946790217E-05,1.72665256419588E-07,9.13857848546983E-05,0,0.000776065578135,0,0.002323515887219,3.23747355786727E-08,3.50726302102288E-08,8.09368389466817E-09,3.34538934312951E-07,4.31663141048969E-08,2.15831570524485E-08,0,1.07915785262242E-08,8.09368389466817E-09,2.69789463155606E-08,1.07915785262242E-08,0.001290999236987,9.33471542518396E-07,3.50726302102288E-08,0,5.39578926311211E-08,0,7.55680286298852E-06,0,3.48028407470731E-06,5.39578926311212E-09,2.30669990998043E-06,0,5.73842188131973E-06,8.09368389466817E-09,8.74117860624163E-07,0
1.61873677893363E-08,3.26445250418283E-07,1.26801047683135E-07,3.01894409271123E-05,1.07915785262242E-08,1.06917564248567E-05,2.42810516840045E-08,3.33459776460329E-06,0,3.54503354586466E-06,8.09368389466817E-09,6.74473657889014E-08,0,2.64663463355649E-06,2.15831570524485E-08,5.66288083163616E-06,2.69789463155606E-09,1.34894731577803E-08,1.34894731577803E-08,3.77705248417848E-08,6.20515765257893E-08,4.31393351585814E-06,5.12599979995651E-08,1.24103153051579E-07,2.69789463155606E-09,5.39578926311212E-09,2.69789463155606E-08,1.03599153851753E-06,0,5.96693355661253E-05,0,1.88852624208924E-08,0,1.07915785262242E-08,9.98221013675741E-08,8.63326282097938E-08,2.64393673892494E-07,0.001259277391909,2.406522011348E-06,0.003990547677952,2.36335569724311E-06,0.000948922385073,3.00275672492189E-06,0,2.69789463155606E-08,1.60902435826003E-05,2.69789463155606E-09,1.25209289850517E-05,0,0.000780689769533,3.23747355786727E-08,0.00169839211793,1.88852624208924E-08,1.37592626209359E-07,4.31663141048969E-08,7.55410496835696E-08,1.88852624208924E-08,5.12599979995651E-08,8.09368389466817E-09,1.9155051884048E-07,5.39578926311212E-09,3.12955777260503E-07,4.01986300101853E-06,0.001172243311095,2.69789463155606E-09,5.39578926311212E-09,2.69789463155606E-09,1.05217890630686E-07,0,6.1603726016951E-05,1.18707363788467E-07,4.5000882454355E-06,2.69789463155606E-09,1.59661404295487E-05,2.96768409471166E-08,2.70059252618761E-06,0,4.80063370739085E-05
1.24103153051579E-07,5.39578926311211E-08,2.26353359587553E-06,4.31663141048969E-08,4.50818192933017E-06,1.88852624208924E-08,4.15475773259633E-07,2.42810516840045E-08,3.23747355786727E-07,0,2.21227359787597E-07,1.88852624208924E-08,1.03599153851753E-06,5.39578926311212E-09,2.29051254219109E-06,0,2.69789463155606E-09,0,3.23747355786727E-08,2.69789463155606E-09,8.93812491434522E-06,3.23747355786727E-08,6.47494711573454E-08,5.39578926311212E-09,1.31657258019936E-06,2.69789463155606E-09,1.01710627609663E-06,2.69789463155606E-09,7.25463866425424E-06,1.07915785262242E-07,0,8.09368389466817E-09,0,8.09368389466817E-09,2.69789463155606E-09,6.20515765257893E-08,3.24556724176194E-06,2.69789463155606E-08,0.000739533386929,4.3651935138577E-06,0.00285167192766,1.52188236166077E-05,2.84546946790217E-05,2.69789463155606E-08,0,1.12340332457994E-05,0.00432047591034,2.42810516840045E-08,3.2463766101514E-05,0,2.49096611331571E-05,2.69789463155606E-09,4.5864208736453E-08,7.28431550520136E-08,0.001829747211752,2.83278936313386E-07,0.001128758645424,0,1.34894731577803E-08,2.69789463155606E-09,1.86154729577368E-07,5.66557872626772E-08,0.00010859025892,2.72217568324006E-06,2.96768409471166E-08,0,2.26623149050709E-07,0,1.8432016122791E-05,1.07915785262242E-08,3.13225566723658E-06,0,9.34280910907863E-06,0,2.02881676293016E-06,2.69789463155606E-09,5.54687136247925E-06,5.39578926311212E-09
4.5864208736453E-07,1.06297048483309E-06,2.88674725576498E-07,7.89403969193302E-06,5.12599979995651E-08,2.7815293651343E-06,2.42810516840045E-08,1.60794520040741E-06,0,1.88852624208924E-07,1.88852624208924E-08,2.72487357787162E-07,2.69789463155606E-09,2.23925254419153E-06,5.39578926311211E-08,1.18167784862155E-06,5.39578926311212E-09,3.50726302102288E-08,1.13311574525354E-07,1.53779993998695E-07,2.53602095366269E-07,2.67550210611414E-05,5.12599979995651E-08,7.55410496835696E-08,1.07915785262242E-08,2.69789463155606E-09,2.15831570524485E-08,3.55042933512777E-06,4.31663141048969E-08,0.000215785706316,5.39578926311212E-09,0,5.39578926311212E-09,2.69789463155606E-09,1.61873677893363E-08,2.15831570524485E-08,2.72487357787162E-07,1.18437574325311E-05,3.54422417747519E-05,0.001291724970643,0.000107907691578,0.002875745241458,1.72665256419588E-07,1.60902435826003E-05,1.12340332457994E-05,0,5.34183137048099E-07,0.004649594774338,1.34894731577803E-08,0.000658124416422,6.74473657889014E-08,8.48757651087536E-06,1.07915785262242E-07,3.31841039681395E-07,1.36108784162003E-05,0.001393762043503,2.56299989997825E-07,1.33545784262025E-06,2.69789463155606E-09,3.04862093365834E-07,2.15831570524485E-08,0.00010365041385,1.7155911962065E-05,0.000149163896284,8.09368389466817E-08,4.04684194733409E-08,0,1.16279258620066E-05,2.42810516840045E-08,0.000137625000945,6.20515765257893E-08,8.93272912508211E-06,1.34894731577803E-08,7.38953339583204E-06,1.42988415472471E-07,1.56747678093407E-06,1.61873677893363E-08,5.80317135247708E-06
9.48309962991954E-06,1.45686310104027E-07,8.77625123645185E-06,7.28431550520136E-08,1.62278362088097E-05,5.39578926311211E-08,2.12863886429773E-06,2.96768409471166E-08,1.40560310304071E-06,0,1.41639468156693E-06,1.88852624208924E-08,5.24200926911342E-06,8.09368389466817E-09,9.84731540517961E-06,0,1.19246942714778E-06,0,2.69789463155606E-08,1.88852624208924E-08,8.20159967993041E-06,1.88852624208924E-08,2.15831570524485E-07,2.42810516840045E-08,4.92095980795825E-06,2.69789463155606E-09,1.77521466756389E-06,2.69789463155606E-09,5.92106934787608E-05,2.85976830944942E-07,0,0,0,0,0,8.09368389466817E-08,1.89149392618395E-05,7.01452604204575E-08,0.000535243409638,1.05217890630686E-07,7.65851349059818E-05,8.60628387466382E-07,9.13857848546983E-05,2.69789463155606E-09,0.00432047591034,5.34183137048099E-07,0,1.07915785262242E-08,0.003265507380984,0,0.000342146997174,0,4.01986300101853E-07,7.55410496835696E-08,0.000344688413917,1.62143467356519E-06,0.001422181665552,8.09368389466817E-09,6.13150512913745E-05,1.07915785262242E-08,0.00175448674311,2.29321043682265E-07,1.21729005775809E-05,1.00901259220197E-06,7.82389443151257E-08,0,9.81494066960094E-06,2.69789463155606E-09,0.000246428393541,5.39578926311212E-09,2.1318763378556E-05,2.69789463155606E-09,0.004199958259253,0,2.24518791238095E-05,2.69789463155606E-09,0.000818867676465,5.39578926311212E-09
