subject,allEigenvectorCentralitytotal,PreCG.L,PreCG.R,SFGdor.L,SFGdor.R,ORBsup.L,ORBsup.R,MFG.L,MFG.R,ORBmid.L,ORBmid.R,IFGoperc.L,IFGoperc.R,IFGtriang.L,IFGtriang.R,ORBinf.L,ORBinf.R,ROL.L,ROL.R,SMA.L,SMA.R,OLF.L,OLF.R,SFGmed.L,SFGmed.R,ORBsupmed.L,ORBsupmed.R,REC.L,REC.R,INS.L,INS.R,ACG.L,ACG.R,DCG.L,DCG.R,PCG.L,PCG.R,PHG.L,PHG.R,CAL.L,CAL.R,CUN.L,CUN.R,LING.L,LING.R,SOG.L,SOG.R,MOG.L,MOG.R,IOG.L,IOG.R,FFG.L,FFG.R,PoCG.L,PoCG.R,SPG.L,SPG.R,IPL.L,IPL.R,SMG.L,SMG.R,ANG.L,ANG.R,PCUN.L,PCUN.R,PCL.L,PCL.R,HES.L,HES.R,STG.L,STG.R,TPOsup.L,TPOsup.R,MTG.L,MTG.R,TPOmid.L,TPOmid.R,ITG.L,ITG.R
neo-0308-1-4year,6.13885343294,0.0638238180377,0.399952701386,0.0738437991463,0.380593315671,0.0126710608603,0.069166159322,0.0510734697215,0.36456571956,0.0101260836493,0.063334812614,0.0216505169171,0.131471507281,0.0191014994184,0.156435833149,0.00933536827794,0.0682333923747,0.0315199743266,0.145364329625,0.0545625120299,0.161370045309,0.0032846347355,0.00695501929702,0.0634638247055,0.168090603175,0.0136567892095,0.0428070182467,0.00733491311246,0.0310024451434,0.0256002139517,0.112988569125,0.0274244621131,0.138239440939,0.0540175569227,0.167014881263,0.027395985779,0.0451662732968,0.0253190714108,0.0353165634144,0.0494782575645,0.067613869311,0.0717066870581,0.118873509911,0.0269339080191,0.0390395289449,0.0498406479003,0.0852907313695,0.0580439810848,0.0764778905815,0.0260389751776,0.0342856277601,0.0255021359444,0.034355229797,0.0681381001327,0.331468184439,0.0560071899932,0.147464309446,0.0333708700293,0.0936370026837,0.0342523306973,0.162274995823,0.0272672472241,0.0712172793354,0.0791898819691,0.149484909002,0.0545348156644,0.156572528053,0.0147580458397,0.0495430137695,0.0487387162875,0.134165932843,0.0204279047861,0.0543408715378,0.061432763053,0.113261630264,0.0098435011421,0.0301191932388,0.0307326958824,0.0598543548586
neo-0316-1-4year,5.89897971992,0.0991749385411,0.359166521033,0.135270770214,0.459165732002,0.0213667332443,0.0665064674369,0.0958462298108,0.393600516475,0.0137977656665,0.0722128163281,0.0299466996859,0.114281904952,0.0292860170185,0.13993545466,0.0124434155629,0.0657654423525,0.0345453216526,0.12786301287,0.076235097589,0.247050443988,0.00452014652052,0.00439565811305,0.0976799315812,0.167539231438,0.0237076873735,0.0376275810901,0.0102101420771,0.0192740680823,0.0301664121728,0.129247000155,0.0475646646765,0.120107014994,0.057790661355,0.16308136916,0.0184842683884,0.0369951913529,0.00846619255403,0.0232682074927,0.0271168200781,0.0477141100251,0.0470006571163,0.0911196292864,0.015632371976,0.0277235909682,0.0337717665365,0.0625909020437,0.0367311925173,0.0661153911096,0.0140373059704,0.0323649270492,0.0139654425579,0.025786919805,0.0829115109716,0.254137551838,0.0550363086361,0.141261551519,0.0334636464217,0.0630143794085,0.0326642137377,0.120743004855,0.0217387215774,0.0628886651717,0.0638000007476,0.135658783903,0.0605523111622,0.162552184751,0.0104000876001,0.0358905089999,0.0341379383564,0.104852782956,0.0142629523321,0.0441613462285,0.0460280651928,0.0849330518759,0.00985815021822,0.0238743724721,0.0201403263661,0.0447595459205
neo-0318-1-4year,7.45939732912,0.207947075218,0.214623562219,0.197862904238,0.217391968358,0.0359413816479,0.0352458040885,0.159798473598,0.196041412517,0.0203130789317,0.0353110614189,0.0644395636762,0.0706220753044,0.0640649212023,0.0767142314672,0.0320586871478,0.0348575811556,0.10436399523,0.0980149900466,0.113667932659,0.11705783963,0.00686956985198,0.00437291226457,0.121615022271,0.0943709175691,0.0229780679499,0.0385803348468,0.0149228578457,0.020305257668,0.0913702432885,0.0805276447088,0.0402132665919,0.0682023022999,0.0956815583451,0.118061091289,0.0505896572098,0.037959464203,0.0893875706932,0.0323123793092,0.11356612568,0.0701962802287,0.155087149461,0.114189675821,0.07797033862,0.0416528757262,0.138700551093,0.0725050109396,0.199239314118,0.0733870687959,0.0873938412489,0.0335726585013,0.102168813307,0.0321667013821,0.227702846154,0.187349662935,0.152901526984,0.13366368705,0.125614814127,0.0535944816984,0.116816998589,0.0846498548602,0.0999895794439,0.0532611167231,0.193734347976,0.157175071399,0.158650633804,0.101645464131,0.0610388803977,0.040126322424,0.195583955819,0.105296269299,0.087786607407,0.0455679698451,0.264872735497,0.0994220683016,0.0570169065893,0.0202220006466,0.150611684674,0.0486467794684
neo-0318-2-4year,6.04741093727,0.342727839391,0.104131726925,0.436406764798,0.140160407084,0.0466581912313,0.0255268344833,0.303064515035,0.119790088514,0.0352025105549,0.0224295832959,0.0879988448626,0.033682965833,0.10760282028,0.0437422086274,0.0292631651863,0.0220105006458,0.0950206501285,0.0442797324948,0.311638007324,0.080940741496,0.00772677318352,0.00229640896752,0.276299328035,0.0807421607966,0.042584048731,0.0248389439122,0.0200695165449,0.0128710478643,0.0653969168386,0.0366784296914,0.0842651556526,0.0751938196915,0.165454015379,0.0837533229807,0.0429064599358,0.0210869237345,0.0382237823081,0.012052182979,0.0761595385801,0.0341307312725,0.104353273034,0.0554350897239,0.0528201350562,0.0212295551512,0.0813804615309,0.0354584505859,0.0887071835526,0.0311155049982,0.0367557737027,0.0174523689121,0.0406168219665,0.0158689214083,0.270946130254,0.0847299366739,0.132019944208,0.0652931851735,0.0889974600359,0.0277669368297,0.0835824179249,0.0426557394349,0.0465666389302,0.0260133174977,0.150400005748,0.0823126701014,0.204441704368,0.0495355955244,0.0335326178024,0.0136886736718,0.0903508771899,0.0452814839236,0.0350269765083,0.0163576386002,0.107603325938,0.0429331008604,0.0151926269745,0.00908495256491,0.0426671664489,0.0242286691914
neo-0319-1-4year,4.87791892277,0.0447592570255,0.431031867331,0.0631853189947,0.477124700175,0.00873357282198,0.0682108043595,0.0399597392869,0.440381208942,0.00529758146901,0.0716580011602,0.0119906443569,0.123006648836,0.0113957812173,0.184011339187,0.00570141912697,0.0587638859332,0.0150438357787,0.123964237566,0.0428755374145,0.21166605627,0.0022617592085,0.00763388177982,0.0566231000308,0.190418797522,0.0119501346274,0.0745100093981,0.00597884196108,0.0351150414702,0.0135726434119,0.0972857732171,0.0277718571453,0.108232332604,0.0392907967857,0.158009889067,0.0113747724179,0.0275262505567,0.00535101322288,0.0223116155213,0.013986217764,0.0252842426123,0.024246812604,0.0536898285381,0.00772755724565,0.0159003786348,0.0149571835411,0.0340143424265,0.0142229136635,0.0345389800566,0.00517410860901,0.017646785045,0.00426751277248,0.0201038525222,0.0402486717043,0.304966816837,0.0263574185517,0.0954379848285,0.0156086865017,0.0621770708467,0.0111945491883,0.0931399871855,0.00658713885667,0.0450985319411,0.0368148685675,0.0823631675399,0.030688018677,0.121497511254,0.00449131508417,0.0282785968481,0.0114274929505,0.0716516166808,0.00413259337363,0.0336375843955,0.0135207788376,0.0566497908834,0.00286174619636,0.0198078516056,0.00582272917528,0.0337157410258
neo-0321-1-4year,7.2569470074,0.146692029477,0.273742931486,0.22421692243,0.275089289285,0.0357397026269,0.0444829132747,0.158280028198,0.235209526216,0.0302745260576,0.0480466987767,0.0447394627028,0.0803929252161,0.0491067296521,0.100492860774,0.0272664193681,0.0401296360391,0.0641039659988,0.108326366779,0.127512502901,0.157799861807,0.00763563617211,0.0052791910122,0.163315848621,0.137937756046,0.0374686077675,0.0446023441978,0.0162633466718,0.0177219541372,0.0471088116725,0.0856422866668,0.0557223746394,0.102235346074,0.0968301658015,0.143393396308,0.0458698473345,0.0571298892654,0.0343439366526,0.0403242928935,0.123033879318,0.108204283353,0.19299444139,0.178094043966,0.0737120331515,0.0579254193982,0.12780168495,0.101121224194,0.107189968741,0.0962230680965,0.0560684641102,0.0484791612657,0.0467868802096,0.0442979833791,0.156664347319,0.219597715201,0.164290353367,0.155630204647,0.0873355611966,0.0550808499631,0.0682849624492,0.0915016077635,0.0549578147394,0.0655961580087,0.234207236796,0.218379183924,0.11405070527,0.130348506842,0.0237378201908,0.0310522765293,0.0671955631623,0.106720872989,0.023633182118,0.0520656695055,0.0928870684209,0.114645481997,0.0123036992403,0.0301313046198,0.0452854673189,0.0689605272916
neo-0339-2-1-4year,5.69266977592,0.100999942279,0.257565671566,0.255540580777,0.456436266999,0.0477461964274,0.0751860451366,0.132295743517,0.33562470278,0.0291428674122,0.0707899579251,0.0308362575915,0.0923406334768,0.0355522685878,0.138159822667,0.0191928484069,0.0630191836545,0.0261142310484,0.0900949711712,0.201654186211,0.312489206197,0.0083370770208,0.00598929166098,0.197456478493,0.26274836714,0.0343965494296,0.0592061088169,0.0189347292422,0.0357090743261,0.020158090694,0.0853813755623,0.0767474446746,0.18552708624,0.0949929779681,0.20250942332,0.0187824911945,0.0341276324945,0.00655697863819,0.00970107113375,0.020917240157,0.0370343130655,0.0370866692755,0.0693084819459,0.01186560028,0.0200303728205,0.0255148379073,0.0373689707775,0.0216107360105,0.0369818560693,0.00799612844257,0.0157015529572,0.00691464569258,0.0173656920092,0.0751535112958,0.159940877862,0.037672480043,0.0861356995137,0.0274216937697,0.0422583300577,0.023591779927,0.0615143851433,0.0157127753931,0.0342698112049,0.0571127271202,0.101084769005,0.0827351410471,0.143287187378,0.0091732134996,0.0171593476811,0.021082865904,0.0569687113779,0.00781050172785,0.0242601070826,0.0224879006695,0.0470841626205,0.00307959218386,0.010640731589,0.00840167715149,0.0228888663775
neo-0340-1-4year,6.09468811344,0.0933558804904,0.357212415951,0.143308758829,0.451462189665,0.022155892781,0.073396363306,0.0898898686317,0.396456487262,0.0139855098183,0.0677204025727,0.0322600416791,0.118230015089,0.0334817087255,0.139078656807,0.0131103835993,0.0664583909151,0.0357925430591,0.122795110728,0.0915787044112,0.199251805571,0.00365496368961,0.00780178513901,0.108721134677,0.168002835333,0.0182210959298,0.0422593471503,0.0122394572975,0.0293516636189,0.0281625615169,0.119909193775,0.0414269396398,0.124200682875,0.0613094836907,0.152210892894,0.0244424654415,0.0447066388562,0.0134999463185,0.0344559453561,0.0387964823628,0.0604539864721,0.0601634056868,0.104547477954,0.0244419383406,0.0399199036457,0.0411251131333,0.0757422486971,0.0441163311071,0.0735906168125,0.0199561464769,0.0339320428704,0.0185579463176,0.0352327617451,0.0855903111499,0.264725404057,0.0574073667411,0.128245321476,0.0440894231835,0.0675886120454,0.0310969693671,0.126154669637,0.0237458023711,0.0545196721555,0.07761142757,0.139767098726,0.0636604418908,0.160299192543,0.0158087058714,0.0424506635518,0.0374402738073,0.113202477322,0.014981480094,0.0431387417217,0.0465517803422,0.0974516854179,0.00671854868271,0.0175761656701,0.0186769535665,0.0500543597694
neo-0343-1-4year,5.91130824497,0.0729245504277,0.341094250611,0.143428239966,0.457836213039,0.0168332990659,0.0728859654026,0.0819005485592,0.405730038429,0.0123956700689,0.0786654678522,0.0227125322023,0.113292685745,0.0245198161037,0.168730096392,0.0121470665109,0.0793841230252,0.0268398585213,0.125964339738,0.0903805641399,0.242616977312,0.00408477142958,0.00858006611004,0.136162586897,0.214410061681,0.0289504233707,0.0508259242552,0.0090346095155,0.0233837319297,0.0260386023648,0.129130775663,0.0439473429619,0.144938393995,0.0530622702866,0.16290500172,0.0177821888128,0.0343152141051,0.0176670052349,0.0259339378897,0.0388905665933,0.0339119813885,0.0601565765891,0.0622306602439,0.0221539556291,0.0243015420991,0.0468492666432,0.0494072575368,0.0485958507255,0.0584287589851,0.023519141913,0.0268090852425,0.0205527890979,0.0260696494956,0.0649069791834,0.240514403694,0.0513181002675,0.107260663839,0.0355446966725,0.0713309031373,0.0291905398899,0.131012714722,0.0226922357628,0.0588412011645,0.0608864462543,0.0962948350559,0.0490700306005,0.131471025643,0.0127318358772,0.0419087916675,0.0373948886362,0.108845969534,0.0138463945126,0.0454445072704,0.0486922669332,0.0860091454054,0.00934182721017,0.0258292523489,0.024973457888,0.0426428382841
neo-0345-1-4year,6.40203242986,0.0770486669278,0.316508482043,0.107151463528,0.398997900081,0.0188327541879,0.0580213178764,0.0690866473666,0.337713066951,0.0107506489865,0.0414950936977,0.0277915512248,0.0751464789314,0.0266525465829,0.117738058855,0.0110993659996,0.0454052541627,0.0274677497753,0.0944636400477,0.0706520896746,0.235067828114,0.00442497194099,0.00533190948894,0.0894925708383,0.178380562266,0.0185275433567,0.0549342929959,0.0119952578568,0.0263578228322,0.0237567257836,0.0770207564323,0.0324756829977,0.127358039406,0.0635025328388,0.19894467827,0.0308493319728,0.0573749867969,0.0204410696256,0.0362697249498,0.0628139556234,0.112000780157,0.0996470227671,0.210195972389,0.0338014395142,0.0603043186762,0.0602737420552,0.148493242747,0.0585575594008,0.135876530476,0.0211890618027,0.0549656676802,0.0240649383657,0.0448187256935,0.0750185405154,0.237779819725,0.0769381696074,0.193547247542,0.0405046601502,0.0819445792937,0.0261653962402,0.0972463755419,0.0267820501348,0.0852147387742,0.11620064474,0.209023321637,0.0671811347912,0.14842784502,0.0121869648733,0.0407673971383,0.0377062205048,0.122644228506,0.0126398911846,0.0437291041448,0.055652945353,0.122226963946,0.00766493434222,0.0248852744762,0.0277697641972,0.0606521944675
neo-0354-1-4year,6.18453888057,0.0597304972879,0.33427131112,0.0919549002628,0.38866256293,0.0147858229287,0.0747549018255,0.0583231414883,0.342677327578,0.00985679821514,0.0634555280722,0.0175769644283,0.0977929945744,0.0185901183688,0.10461511937,0.00889756288223,0.0678377440757,0.0210653555572,0.131134789133,0.0690450038275,0.203569756769,0.00435271461452,0.00890194009978,0.0758601967566,0.139382017825,0.012670982485,0.039861204811,0.00846163042819,0.0308288638183,0.0222669466489,0.14194083514,0.0210365849402,0.118116117801,0.0461153901527,0.186614838871,0.0192632611873,0.0631042094138,0.0124276976892,0.063946792634,0.0305372323678,0.106787260361,0.0443800404269,0.156906318602,0.0176095465132,0.0677093141962,0.0294387912991,0.0927123875188,0.0256973901211,0.107840701879,0.0118679041169,0.0533716489502,0.0104267745526,0.0661651050728,0.0548962003366,0.263410787282,0.0350531189305,0.199753838544,0.0270718132822,0.0891794544924,0.0240896537701,0.137890295336,0.0133051391525,0.0966266629915,0.0598350422743,0.222832198742,0.0592103491055,0.177534476564,0.00737681720232,0.0672653019178,0.0208808518782,0.171009392021,0.00797356134598,0.0719272942461,0.0263449436588,0.172753805895,0.00190636167209,0.0421391786017,0.0117881068314,0.107283392511
neo-0356-1-4year,7.59988963012,0.130872256792,0.238271734385,0.149392177691,0.326022869788,0.0313479893677,0.0618808756576,0.113094250305,0.266782838222,0.0216259820054,0.0476695051528,0.0463213246056,0.101560217294,0.048459352094,0.114922762476,0.0271593013775,0.0522353854082,0.0717907441459,0.115989296495,0.104531092798,0.192798806138,0.00635941995706,0.00822988377511,0.119384785124,0.170097088231,0.0327680230466,0.0478747249532,0.0156144960273,0.0304186125448,0.0651609850719,0.113409951797,0.046019272293,0.127839446381,0.0847650939884,0.144867220979,0.0378554058304,0.0378173679842,0.0938604758628,0.0580471270728,0.0974023308003,0.0881409158353,0.132284507912,0.134850840832,0.0906065728491,0.0530132251476,0.111898824215,0.0879436810571,0.172532380552,0.0904725084419,0.0937083986751,0.0441755667105,0.106616489646,0.0560921323548,0.140816434719,0.168758246068,0.113039593413,0.125725971743,0.115590235546,0.0646465715506,0.0972028783059,0.0939343151751,0.0821844985808,0.0856324882389,0.136290737463,0.145309853542,0.0828293988615,0.125902966895,0.0510680172196,0.0513989188428,0.151577171084,0.13210006668,0.0771895172083,0.0665056245559,0.219446774312,0.130901437254,0.0514833051481,0.0349055941955,0.116324233,0.0762682623704
neo-0382-1-4year,6.5893578095,0.0608433479273,0.346078123072,0.0685317916184,0.318529219875,0.00987602299573,0.0757648248755,0.0566546757297,0.258388652487,0.00843510635698,0.0505917034425,0.0273392749218,0.114072762142,0.0251740136597,0.11127026691,0.0106862959466,0.0551850677396,0.0334196949194,0.128859923467,0.0466805714006,0.171442011556,0.00367979957192,0.00828312415998,0.0515946703878,0.134676146424,0.0118503731012,0.0417623029938,0.00673787549368,0.031864084402,0.0385898669371,0.124701704286,0.0255866110329,0.127757864718,0.0500095285955,0.163979802713,0.0277945349041,0.0464662220774,0.0197593699899,0.0551858228494,0.0527792806016,0.0940110400862,0.0806994078558,0.15748700149,0.0287325666128,0.0637507296176,0.0514613662279,0.103457920928,0.057026401285,0.140217451032,0.0300338130542,0.0750551452031,0.0251352137667,0.0835049856087,0.0675958134141,0.321140457237,0.0709568568912,0.195737552615,0.0453874598915,0.101849426978,0.0392207703511,0.156758355298,0.0336668501014,0.118538145982,0.088696742062,0.198418125451,0.0416602126313,0.133219340901,0.0155886634796,0.0736770682333,0.0465327299961,0.206313108484,0.0176156005193,0.0762708000814,0.0591832118804,0.245807703433,0.0106442612759,0.0492651605509,0.0234602248169,0.160697787897
neo-0386-1-4year,5.08502091664,0.0427465124899,0.330308587723,0.066344249824,0.515466330311,0.0112055632976,0.083151736523,0.045524168735,0.401914089841,0.00774366505624,0.0727312017773,0.0150110864953,0.102642828336,0.0129832359794,0.145089125344,0.00880175812804,0.0587680327676,0.0180335353529,0.0920002815026,0.0427577540822,0.31272847329,0.00327696887305,0.00883873183645,0.0649826658871,0.254899620617,0.0184021165043,0.096520869877,0.0108039988766,0.0396105359336,0.0132380848263,0.0720680690015,0.0303220030022,0.176454405247,0.0345776560482,0.208773704975,0.012820996916,0.0364083121048,0.005938429655,0.0226565960907,0.0119377102799,0.0435244535901,0.0210529314052,0.0697518874366,0.00800611756703,0.0270473272908,0.0136456602884,0.0500001093267,0.0151077219967,0.0438690079736,0.00684439578934,0.0198040330957,0.00786566755797,0.0221069966891,0.0342659031592,0.213448349147,0.0216696219812,0.0910498562961,0.0157866790412,0.0516041912988,0.0138440372645,0.0753451041901,0.00963320513993,0.0385873982319,0.0329761332536,0.110203634371,0.034526995027,0.148766438386,0.00588033602415,0.0254564796485,0.0187700328294,0.0874305375838,0.00724108047056,0.0302391367629,0.0195715361563,0.0788882864895,0.00277519461576,0.0192427266392,0.00761213084318,0.0330958883699
neo-0393-1-4year,5.65868767089,0.0722775016423,0.426930601545,0.119358496537,0.413597623024,0.0139390078568,0.0611744870772,0.0872477612882,0.368016991338,0.0150333027637,0.0721868507595,0.0190749078685,0.149235586435,0.0250263995646,0.134419277523,0.0121435388119,0.0728554957571,0.0236690929149,0.185416588503,0.0922317517678,0.217850678212,0.00260885149223,0.0049448045221,0.0923007050762,0.194246531401,0.015387873256,0.0520463400949,0.00580834341941,0.0255340826369,0.0209528212874,0.182685817397,0.0232486686675,0.109179297043,0.04917858217,0.145737591667,0.0108423672855,0.0302489650268,0.00867791864085,0.0203164627721,0.0199784241854,0.0344481060064,0.0305892192161,0.0675997627473,0.0122048037643,0.0225513136384,0.0236539128636,0.0575645486492,0.0229427144296,0.0543612904289,0.0104200125118,0.0278247483036,0.011142320601,0.0238604146864,0.0632088573767,0.293440773195,0.0392650490191,0.12677328068,0.0302760620305,0.0663908577606,0.0257035320546,0.112058867612,0.0214263443673,0.0526244717847,0.0412657268889,0.112433838929,0.0585799016402,0.15208246203,0.00933023831131,0.0429182150507,0.0315717636098,0.105372363484,0.0127812689654,0.0512786144818,0.033958709994,0.0862673743149,0.00797916100099,0.0233782326884,0.0144541893242,0.0490939572167
neo-0394-1-4year,5.63312503244,0.0747824915228,0.41092495119,0.114128936008,0.448985235617,0.0225539568691,0.0731837952861,0.0796388079397,0.398245337144,0.0149269952257,0.091687572875,0.023566819333,0.139474671307,0.0302096247458,0.131672793346,0.0168877994518,0.0868735628567,0.0223951489114,0.160664384609,0.0739190341663,0.202673589475,0.00394044821503,0.00604449318922,0.0822205622203,0.20921449495,0.0155832296639,0.0502337239003,0.0100359283911,0.0304748580957,0.0237185651105,0.130047936479,0.0214818996853,0.125454458952,0.0385684864651,0.123677566152,0.0127597876341,0.0309862909593,0.0109111903407,0.0190918105524,0.0267572874908,0.0472597693003,0.0417327854813,0.0911756372439,0.0166442009303,0.0242623119984,0.0314884845022,0.0633689141698,0.029829180388,0.0580165897993,0.0128765976149,0.0307929287591,0.0114247510484,0.024318224148,0.0604523727793,0.284767249187,0.0475266517925,0.120772749909,0.0286567024919,0.0636868979275,0.0206148403965,0.0985014014318,0.0163880703983,0.0517428856684,0.0630264198168,0.125632748899,0.0516211652893,0.130949358448,0.00873577234964,0.026747065696,0.0247077620976,0.0900303797837,0.0104824750274,0.0368602773938,0.0302536986748,0.0850849146923,0.00574601021625,0.0155657032462,0.0133277605883,0.0494547965297
neo-0397-1-4year,6.43171457733,0.238147480092,0.135769229175,0.153788271096,0.102436475908,0.0246951132443,0.0201070346683,0.134245390987,0.101918225795,0.020056976477,0.0217525692585,0.0489173282874,0.0342018555948,0.0421219159932,0.0333098958146,0.0243208031231,0.0153824691932,0.101950493494,0.0496854307918,0.0832832693755,0.0525732995996,0.00409375792123,0.00208908086774,0.0886499169615,0.0408002895682,0.0163964000373,0.0114323577822,0.0109722610428,0.00832495466906,0.075368101982,0.0379950340794,0.0314278523012,0.0329283638736,0.0952261852293,0.0557466159886,0.0623261596714,0.024584506626,0.0728618666943,0.0152835645714,0.214153820545,0.0458623432762,0.318401979107,0.0723250574917,0.129461212058,0.021807402533,0.236673775292,0.0442454090276,0.261063334829,0.0364504375613,0.127447250343,0.0203551954695,0.13531500874,0.0203109754056,0.282649917124,0.122127911993,0.267046533259,0.0673167278055,0.153560051456,0.03574121178,0.130526751591,0.0484896683257,0.0966105697932,0.0331050207913,0.320021918744,0.0840906992202,0.16035946798,0.0641939277274,0.0442076897827,0.0177887357985,0.139750101659,0.0461840105203,0.0531652460587,0.0186703180471,0.220604024791,0.0473531860189,0.0344146737683,0.0089177384408,0.0985893669483,0.0271851083875
neo-0399-1-4year,6.67875903368,0.252073476011,0.195393293857,0.405054701069,0.261690892767,0.0433966832013,0.0362232867037,0.271306465411,0.215052146493,0.0321089427422,0.0310272803881,0.0803072599723,0.0485708795994,0.0796430870062,0.065036339642,0.0272611352654,0.0275851961339,0.0912660475132,0.0552171052942,0.227509008918,0.146799363386,0.00757941217033,0.00408644522488,0.267145430614,0.135078378032,0.0568409172788,0.0369028252609,0.0199641562823,0.0183704779845,0.058511328448,0.0543851558453,0.0912389485781,0.090356691377,0.133998853367,0.114658184239,0.038606806205,0.0309374660109,0.038192853737,0.0166846861454,0.069902989177,0.0588459917115,0.114793338334,0.113561177124,0.0502418729865,0.0312624802694,0.0787734764193,0.0834838237886,0.0951700779507,0.0782583910273,0.0454045199518,0.0327535410082,0.0416662157415,0.0298783491091,0.216170517251,0.134140950404,0.139072284912,0.0978133810411,0.101817638465,0.0463967800864,0.0891837062758,0.0549668377128,0.0634860986395,0.0499914752291,0.155157807942,0.10831791998,0.131582872481,0.0875473471642,0.0248168051801,0.0180188062074,0.0704987450901,0.0557027435554,0.0251682703299,0.0234471235514,0.0884627925981,0.0628134828767,0.01134141157,0.0129204236587,0.0397991206059,0.0400658381019
neo-0402-1-4year,4.60992381484,0.0160766192833,0.512701773271,0.0235647525601,0.310122029614,0.00279987209168,0.0388824773112,0.0140332389132,0.337888490852,0.00198643182265,0.054738132314,0.00522331355489,0.149729426587,0.00501682245553,0.107839985806,0.0021390428582,0.0437421234809,0.00603104983793,0.184465144924,0.0219755188881,0.159697629468,0.000680421015843,0.00279347214732,0.0162079204402,0.117716080933,0.00242652488275,0.0226628566865,0.00144009550397,0.0143623200709,0.00600700422266,0.098005979904,0.00668509026308,0.0658752863749,0.0119670803701,0.118006190077,0.00512024247954,0.035024292817,0.00280620138791,0.0128145714412,0.00930877981367,0.0389810117231,0.0148501802154,0.0725721694572,0.00478923897598,0.0227821185683,0.010841671695,0.0525982162237,0.00883722202263,0.0630813486112,0.0038155830508,0.0204108057529,0.00296932028324,0.0163439701374,0.0153208188147,0.462309772309,0.0164637858564,0.173929770079,0.00780972293758,0.107769791637,0.00621986390302,0.180114779922,0.00413530395131,0.0713576644209,0.0216307927152,0.146265999138,0.015492282444,0.172315989684,0.00212652705639,0.0369680054805,0.00608429576069,0.0934718518985,0.00247157100741,0.0337674322196,0.00766204573916,0.0786416738366,0.00133969644732,0.0140496683078,0.00341627859291,0.0473512872426
neo-0403-1-4year,7.30582540066,0.114528333672,0.254087671635,0.165223010324,0.28056705021,0.0237940341848,0.0489235303695,0.100591516303,0.259513935071,0.0158815059445,0.0469024809983,0.0361581170841,0.0870957911009,0.0385444662138,0.12009280993,0.0159950032102,0.0575327179296,0.0429772538691,0.114597950999,0.111795209115,0.153557484869,0.00484004030276,0.00576403820468,0.120225358821,0.127037738152,0.0322264625799,0.0400715687675,0.0117830844527,0.024469713965,0.0365577335837,0.136009178368,0.0491404116514,0.0984909446249,0.0861831718387,0.130453957177,0.0328089395084,0.0612440190834,0.0332441908768,0.0547230468467,0.0846403535463,0.122424111641,0.126997714704,0.183324698962,0.047662524456,0.0754879313331,0.101153215393,0.142088597294,0.102589034676,0.16617397615,0.0438470496677,0.0857196473699,0.0464769354978,0.0781138339315,0.110285130637,0.217908808735,0.103122649515,0.191675811319,0.0648844752539,0.0846199492136,0.0479804473092,0.131480533194,0.0472915311482,0.114763741608,0.116737825921,0.221606223498,0.0961539260839,0.122299627451,0.0219971008334,0.0664755550297,0.0725025841414,0.203240571768,0.0266066174092,0.0761735969126,0.0914239936367,0.229943597663,0.0148060151619,0.0464869424507,0.0488243913622,0.156200656948
neo-0405-1-4year,7.22981748285,0.14657113504,0.26188859049,0.23088966701,0.267288807749,0.023421775866,0.0375991383644,0.134833430644,0.240509648747,0.0191907482995,0.0407332491535,0.0465111065248,0.092865893989,0.0391469609407,0.0909113600657,0.0153465421309,0.0422056941978,0.0558321762604,0.106450756317,0.130661391011,0.177900114314,0.00434543386046,0.00400159625804,0.207916486359,0.150128303234,0.0362941514284,0.028722364551,0.0121237260487,0.016466292625,0.041777822449,0.119223661776,0.0587037552014,0.089487830703,0.11267527179,0.146822344517,0.0454652791832,0.0405180115034,0.0315595610424,0.0520857513384,0.0721032830405,0.0710400876083,0.12309971394,0.131460081953,0.0487290886571,0.0469178539526,0.0778091401198,0.0830809441999,0.0793740525788,0.103317560856,0.0423478454733,0.0524742807027,0.0352249878481,0.067247010705,0.143146532654,0.216665237239,0.111401386526,0.141019681116,0.078218882998,0.0932360506354,0.0615212394466,0.126107276224,0.0376220488278,0.114537526127,0.15712300803,0.162049767902,0.148373346295,0.138409225968,0.0255853067058,0.0582646340764,0.0649848835595,0.213535807015,0.024248345729,0.0952930543233,0.0816775044791,0.233636644706,0.0129012476187,0.0679261267428,0.0392004877326,0.149830467557
